2026-05-18 12:11:16,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-18 12:11:41,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:11:42,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:12:49,PLC,0,Cmd421,21,10,8194,0,0,0,0,0,1,149
2026-05-18 12:13:33,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:13:34,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:13:34,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:25:11,PLC,0,Cmd421,39,4,24640,0,0,0,0,0,1,219
2026-05-18 12:25:56,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:25:57,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:25:57,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:28:54,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-18 12:29:19,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:29:20,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:53:30,PLC,0,Cmd421,21,10,41024,340,0,0,0,0,1,144
2026-05-18 12:54:15,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:16,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:16,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:31,PLC,0,Cmd102,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:39,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:41,PLC,0,Cmd107,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:41,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:54:41,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:57:04,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-18 12:57:30,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 12:57:30,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:24:48,RPD,0,Cmd421,0,999,0,0,0,1,8,0,1,0
2026-05-18 13:25:07,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:25:07,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:31:17,PLC,0,Cmd421,21,4,8194,0,0,0,0,0,1,163
2026-05-18 13:31:48,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:31:49,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:31:49,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:36:09,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-18 13:36:34,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:36:35,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:22,PLC,0,Cmd303,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:22,PLC,0,Cmd102,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:23,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:23,PLC,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:24,PLC,0,Cmd107,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:24,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:41:35,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:42:02,PLC,0,Cmd405,10014,0,0,0,0,0,0,0,0,0
2026-05-18 13:42:08,RPD,0,Cmd200,999,1,8,0,0,0,0,0,0,0
2026-05-18 13:42:09,RPD,0,Cmd201,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:42:24,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:42:24,PLC,0,Cmd314,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:42:49,PLC,0,Cmd405,10007,0,0,0,0,0,0,0,0,0
2026-05-18 13:43:18,PLC,0,Cmd102,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:43:18,PLC,0,Cmd140,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:57:44,PLC,0,Cmd141,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:57:44,PLC,0,Cmd106,0,0,0,0,0,0,0,0,0,0
2026-05-18 13:57:45,PLC,0,Cmd1,0,0,0,0,0,0,0,0,0,0
