2026-05-17 22:33:41,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:42,PLC,0,Cmd106,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:43,PLC,0,Cmd1,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:43,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:44,PLC,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:46,PLC,0,Cmd107,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:46,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:33:51,PLC,0,Cmd405,10001,0,0,0,0,0,0,0,0,0
2026-05-17 22:35:44,PLC,0,Cmd111,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:35:45,PLC,0,Cmd315,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:35:45,PLC,0,Cmd303,0,0,0,0,0,0,0,0,0,0
2026-05-17 22:35:46,PLC,0,Cmd140,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:35:51,PLC,0,Cmd141,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:35:52,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:35:53,PLC,0,Cmd106,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:35:54,PLC,0,Cmd1,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:35:55,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:36:12,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:36:12,PLC,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:36:14,PLC,0,Cmd107,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:36:14,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:57:56,PLC,0,Cmd111,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:57:57,PLC,0,Cmd315,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:57:57,PLC,0,Cmd303,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:57:58,PLC,0,Cmd102,0,0,0,0,0,0,0,0,0,0
2026-05-18 00:57:58,PLC,0,Cmd2,0,0,0,0,0,0,0,0,0,0
2026-05-18 01:56:43,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 01:56:50,RA2,0,Cmd103,0,0,0,0,0,0,0,0,0,0
2026-05-18 01:56:54,RA2,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-18 01:57:29,RA2,0,Cmd421,0,8,0,0,0,0,0,2001,1,0
2026-05-18 03:19:57,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 03:21:07,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 03:21:08,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-18 03:21:21,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
