2026-05-12 23:00:00,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:01,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:02,PLC,0,Cmd107,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:02,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:08,PLC,0,Cmd107,1,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:08,RPD,0,Cmd302,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:00:56,PLC,0,Cmd421,22,41,16386,0,0,0,0,2002,1,171
2026-05-12 23:01:36,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:05:11,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:05:37,PLC,0,Cmd421,56,20,49152,1535,255,0,0,2003,1,110
2026-05-12 23:06:10,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:08:23,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:30:10,PLC,0,Cmd421,22,20,16386,0,0,0,0,2001,1,82
2026-05-12 23:30:14,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:33:48,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:37:58,PLC,0,Cmd421,26,34,49152,1333,650,0,0,2002,1,36
2026-05-12 23:38:11,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:40:54,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:42:52,PLC,0,Cmd421,26,34,49152,1333,650,0,0,2002,1,22
2026-05-12 23:42:56,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:45:39,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:52:04,PLC,0,Cmd421,22,12,16448,0,0,0,0,2003,1,223
2026-05-12 23:52:17,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-12 23:55:51,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-12 23:57:11,PLC,0,Cmd421,22,33,16448,0,0,0,0,2001,1,52
2026-05-12 23:57:24,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-13 00:00:58,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-13 00:05:32,PLC,0,Cmd421,56,20,49152,1535,255,0,0,2002,1,157
2026-05-13 00:05:45,PLC,0,Cmd413,0,0,0,0,0,0,0,0,0,0
2026-05-13 00:07:54,PLC,0,Cmd405,10004,0,0,0,0,0,0,0,0,0
2026-05-13 00:10:32,PLC,0,Cmd102,0,0,0,0,0,0,0,0,0,0
2026-05-13 00:10:49,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
2026-05-13 00:10:50,PLC,0,Cmd101,0,0,0,0,0,0,0,0,0,0
